GEOID,visits,prep,prep_idx,prep_w,device,max_wind,count_wind_21_33,max_rain,experienced_wind_33,experienced_rain_150,count_rain_70_150,max_rain,FIPS,PropertyDmgPerCapita,coastal_flag,coastal_flag_county,ida_ge_33
220319501002,116,p,1,0,278.0,33.0966848787873,1,60.92500305175781,2,1,0,60.92500305175781,22031,0.0,0,0,0
220319502004,9,p,1,0,54.0,34.7583184803081,1,91.4000015258789,2,1,1,91.4000015258789,22031,0.0,0,0,0
220510210003,8,p,1,0,36.0,29.1028801499768,5,123.25430996187195,1,1,2,123.25430996187195,22051,0.05823747,1,1,1
220510211002,8,p,1,0,44.0,29.1376898242451,5,122.63826388872836,1,1,2,122.63826388872836,22051,0.05823747,1,1,1
220510213001,20,p,1,0,112.0,29.230422722025,5,109.87532858658908,1,1,2,109.87532858658908,22051,0.05823747,1,1,1
220510213003,8,p,1,0,42.0,29.2313212764318,5,111.75993483849491,1,1,2,111.75993483849491,22051,0.05823747,1,1,1
220510214001,16,p,1,0,101.0,29.2802265836281,5,105.73847874353356,1,1,3,105.73847874353356,22051,0.05823747,1,1,1
220510214002,12,p,1,0,67.0,29.2807542951933,5,105.34225474461812,1,1,3,105.34225474461812,22051,0.05823747,1,1,1
220510216002,18,p,1,0,86.0,29.3584266375099,5,99.06020530190509,1,1,2,99.06020530190509,22051,0.05823747,1,1,1
220510217001,12,p,1,0,66.0,29.4221970563008,5,97.57551158238016,1,1,3,97.57551158238016,22051,0.05823747,1,1,1
220510250013,4,p,1,0,82.0,30.3207165732672,5,92.9000015258789,1,1,3,92.9000015258789,22051,0.05823747,1,1,1
220510250014,25,p,1,0,81.0,30.4253867443893,5,92.0521712803722,1,1,3,92.0521712803722,22051,0.05823747,1,1,1
220510251022,26,p,1,0,109.0,30.2250822511308,5,91.89130080837812,1,1,3,91.89130080837812,22051,0.05823747,1,1,1
220510250021,20,p,1,0,55.0,30.2465397649875,5,87.61257248317513,1,1,5,87.61257248317513,22051,0.05823747,1,1,1
220510250031,36,p,1,0,124.0,30.2722970800634,5,92.2932301550424,1,1,3,92.2932301550424,22051,0.05823747,1,1,1
220510251021,4,p,1,0,67.0,30.1979378676022,5,90.70325174463024,1,1,3,90.70325174463024,22051,0.05823747,1,1,1
220510251023,23,p,1,0,102.0,30.209473842098,5,93.76212011168926,1,1,3,93.76212011168926,22051,0.05823747,1,1,1
220510219001,16,p,1,0,83.0,29.5640004075543,5,101.72992064689824,1,1,3,101.72992064689824,22051,0.05823747,1,1,1
220510251033,8,p,1,0,52.0,30.2667307664555,5,92.41472814865794,1,1,3,92.41472814865794,22051,0.05823747,1,1,1
220510251031,18,p,1,0,58.0,30.3208721012653,5,92.4080454549363,1,1,3,92.4080454549363,22051,0.05823747,1,1,1
220510217005,20,p,1,0,62.0,29.3604980303305,5,99.6163404930318,1,1,3,99.6163404930318,22051,0.05823747,1,1,1
220510217003,12,p,1,0,68.0,29.391864436419,5,97.27058992963448,1,1,3,97.27058992963448,22051,0.05823747,1,1,1
220510218011,32,p,1,0,140.0,29.4896991390244,5,98.62758928214006,1,1,3,98.62758928214006,22051,0.05823747,1,1,1
220510218012,13,p,1,0,67.0,29.4508512586569,5,97.99687853779544,1,1,3,97.99687853779544,22051,0.05823747,1,1,1
220510218041,28,p,1,0,116.0,29.4927365198861,5,99.8651613932586,1,1,3,99.8651613932586,22051,0.05823747,1,1,1
220510220011,8,p,1,0,159.0,29.6122390246592,5,102.5550694723195,1,1,2,102.5550694723195,22051,0.05823747,1,1,1
220510220021,24,p,1,0,101.0,29.5656031693327,5,102.99546980134777,1,1,2,102.99546980134777,22051,0.05823747,1,1,1
220510221011,20,p,1,0,70.0,29.6813130638482,5,100.63169180447096,1,1,2,100.63169180447096,22051,0.05823747,1,1,1
220510223011,8,p,1,0,57.0,29.7876749900804,5,99.49703866202508,1,1,2,99.49703866202508,22051,0.05823747,1,1,1
220510221021,4,p,1,0,95.0,29.6622569122592,5,101.5286065840715,1,1,2,101.5286065840715,22051,0.05823747,1,1,1
220510221022,8,p,1,0,126.0,29.6589063007531,5,101.8360869045013,1,1,3,101.8360869045013,22051,0.05823747,1,1,1
220510222001,24,p,1,0,79.0,29.744151996125,5,99.29286805385831,1,1,2,99.29286805385831,22051,0.05823747,1,1,1
220510223012,8,p,1,0,40.0,29.7685236820684,5,99.24670829782627,1,1,2,99.24670829782627,22051,0.05823747,1,1,1
220510223013,4,p,1,0,39.0,29.7651347495323,5,99.70038851348626,1,1,2,99.70038851348626,22051,0.05823747,1,1,1
220510252011,8,p,1,0,39.0,30.2403570516551,5,87.40087324388267,1,1,5,87.40087324388267,22051,0.05823747,1,1,1
220510227001,4,p,1,0,28.0,29.6699303273242,5,103.3103301331224,1,1,4,103.3103301331224,22051,0.05823747,1,1,1
220510282003,20,p,1,0,105.0,29.6104929806043,5,101.83075527823128,1,1,4,101.83075527823128,22051,0.05823747,1,1,1
220510275011,53,p,1,0,217.0,28.9237404533963,5,136.8000030517578,1,1,2,136.8000030517578,22051,0.05823747,1,1,1
220510275021,4,p,1,0,72.0,29.1544942930277,5,112.13707164088432,1,1,4,112.13707164088432,22051,0.05823747,1,1,1
220510276012,20,p,1,0,124.0,29.165827359936,5,107.92897960948828,1,1,4,107.92897960948828,22051,0.05823747,1,1,1
220510223022,16,p,1,0,25.0,29.7887814019205,5,101.9866915240048,1,1,4,101.9866915240048,22051,0.05823747,1,1,1
220510226001,4,p,1,0,63.0,29.7377430989899,5,102.93844720959385,1,1,3,102.93844720959385,22051,0.05823747,1,1,1
220510226002,8,p,1,0,68.0,29.6995574459639,5,103.1547751896113,1,1,4,103.1547751896113,22051,0.05823747,1,1,1
220510227002,8,p,1,0,59.0,29.6359240851791,5,103.11509508029228,1,1,3,103.11509508029228,22051,0.05823747,1,1,1
220330032012,18,p,1,0,72.0,31.3600824251007,4,192.37947261096116,1,2,0,192.37947261096116,22033,0.02202799,0,0,1
220450302002,112,p,1,0,128.0,33.8424362543581,4,88.0,2,1,2,88.0,22045,3.09661809,0,1,1
220510229003,13,p,1,0,76.0,29.5123015916471,5,101.9652591873824,1,1,2,101.9652591873824,22051,0.05823747,1,1,1
220510227004,12,p,1,0,42.0,29.6539563257811,5,103.17132975722797,1,1,3,103.17132975722797,22051,0.05823747,1,1,1
220510228003,20,p,1,0,59.0,29.6001311641862,5,103.11424660552838,1,1,2,103.11424660552838,22051,0.05823747,1,1,1
220510259002,4,p,1,0,55.0,30.1076877137346,5,91.98478661361985,1,1,5,91.98478661361985,22051,0.05823747,1,1,1
220510250032,11,p,1,0,45.0,30.2755489718722,5,90.03171025343478,1,1,3,90.03171025343478,22051,0.05823747,1,1,1
220510278102,8,p,1,0,50.0,29.9624422442578,5,88.14055910919004,1,1,4,88.14055910919004,22051,0.05823747,1,1,1
220570201001,54,p,1,0,89.0,38.3271843611439,3,84.90724690779182,2,1,2,84.90724690779182,22057,0.52554993,1,1,1
220570205003,12,p,1,0,26.0,39.0005211034671,3,85.87390429953037,2,1,2,85.87390429953037,22057,0.52554993,1,1,1
220330032013,48,p,1,0,70.0,31.6061910627514,4,202.3000030517578,1,2,0,202.3000030517578,22033,0.02202799,0,0,1
220330036013,40,p,1,0,106.0,31.7974579448488,5,152.46161588292824,1,2,0,152.46161588292824,22033,0.02202799,0,0,1
220330036011,9,p,1,0,47.0,31.5223194719836,5,149.51352520942982,1,1,2,149.51352520942982,22033,0.02202799,0,0,1
220330036032,20,p,1,0,77.0,31.4342674749062,4,147.7885986206199,1,1,2,147.7885986206199,22033,0.02202799,0,0,1
220330036041,12,p,1,0,39.0,32.0328099571297,4,143.10000610351562,1,1,2,143.10000610351562,22033,0.02202799,0,0,1
220330036042,20,p,1,0,52.0,31.8165205143613,4,145.02279541734367,1,1,2,145.02279541734367,22033,0.02202799,0,0,1
220510202022,12,p,1,0,40.0,29.5998777614867,5,100.49063072574016,1,1,3,100.49063072574016,22051,0.05823747,1,1,1
220510203011,4,p,1,0,104.0,29.3573069307681,5,97.8258202055735,1,1,3,97.8258202055735,22051,0.05823747,1,1,1
220510229001,18,p,1,0,49.0,29.5687577408824,5,103.29396280178376,1,1,3,103.29396280178376,22051,0.05823747,1,1,1
220510229002,8,p,1,0,59.0,29.5406347867241,5,103.26156001699675,1,1,3,103.26156001699675,22051,0.05823747,1,1,1
220510230021,34,p,1,0,85.0,29.4933109870033,5,101.73787463942438,1,1,2,101.73787463942438,22051,0.05823747,1,1,1
220510232002,26,p,1,0,79.0,29.3268277564443,5,103.7702221299156,1,1,1,103.7702221299156,22051,0.05823747,1,1,1
220510230032,16,p,1,0,54.0,29.3813168002908,5,101.35237383742108,1,1,1,101.35237383742108,22051,0.05823747,1,1,1
220510231001,4,p,1,0,47.0,29.4793873026344,5,101.71456117433782,1,1,2,101.71456117433782,22051,0.05823747,1,1,1
220510232001,16,p,1,0,54.0,29.393667010963,5,102.86397713747829,1,1,2,102.86397713747829,22051,0.05823747,1,1,1
220510233001,16,p,1,0,52.0,29.3447020224339,5,102.23139877447656,1,1,1,102.23139877447656,22051,0.05823747,1,1,1
220510234002,24,p,1,0,101.0,29.2754224730731,5,106.91657735753824,1,1,2,106.91657735753824,22051,0.05823747,1,1,1
220510233002,21,p,1,0,58.0,29.3018296975966,5,106.86845087830896,1,1,1,106.86845087830896,22051,0.05823747,1,1,1
220510234001,14,p,1,0,83.0,29.3391994831606,5,101.13515461783804,1,1,1,101.13515461783804,22051,0.05823747,1,1,1
220510234003,4,p,1,0,44.0,29.3042375229165,5,105.69388997099522,1,1,2,105.69388997099522,22051,0.05823747,1,1,1
220510235002,36,p,1,0,117.0,29.1830169396011,5,120.9205582061645,1,1,2,120.9205582061645,22051,0.05823747,1,1,1
220510235003,20,p,1,0,58.0,29.2392938218569,5,108.39540930219722,1,1,2,108.39540930219722,22051,0.05823747,1,1,1
220510252021,16,p,1,0,93.0,30.2069536976346,5,88.60341186054458,1,1,4,88.60341186054458,22051,0.05823747,1,1,1
220510252024,17,p,1,0,82.0,30.2381004233766,5,94.8000030517578,1,1,4,94.8000030517578,22051,0.05823747,1,1,1
220510254002,28,p,1,0,75.0,30.1699458156271,5,89.12695711512602,1,1,4,89.12695711512602,22051,0.05823747,1,1,1
220510253001,6,p,1,0,19.0,30.1899299891717,5,88.63579110651946,1,1,5,88.63579110651946,22051,0.05823747,1,1,1
220510253002,26,p,1,0,91.0,30.1751785435727,5,90.05072862196862,1,1,5,90.05072862196862,22051,0.05823747,1,1,1
220510254001,12,p,1,0,72.0,30.1506219633159,5,90.46485277085112,1,1,5,90.46485277085112,22051,0.05823747,1,1,1
220510254003,17,p,1,0,59.0,30.1665900358604,5,89.17378457717784,1,1,4,89.17378457717784,22051,0.05823747,1,1,1
220510255001,12,p,1,0,35.0,30.1185748666148,5,91.39306093394514,1,1,5,91.39306093394514,22051,0.05823747,1,1,1
220510257002,4,p,1,0,34.0,30.1752396794964,5,92.0001459810384,1,1,4,92.0001459810384,22051,0.05823747,1,1,1
220510258001,13,p,1,0,38.0,30.140791591512,5,108.2420711939665,1,1,4,108.2420711939665,22051,0.05823747,1,1,1
220330004001,16,p,1,0,32.0,32.3464903683282,4,161.77939536232185,1,2,0,161.77939536232185,22033,0.02202799,0,0,1
220330004002,16,p,1,0,32.0,32.4571749894645,4,153.39999389648438,1,2,0,153.39999389648438,22033,0.02202799,0,0,1
220330005001,16,p,1,0,35.0,32.8357101245752,4,130.998023099615,1,1,1,130.998023099615,22033,0.02202799,0,0,1
220330005002,4,p,1,0,18.0,32.9694426250378,4,123.11264518543985,1,1,1,123.11264518543985,22033,0.02202799,0,0,1
220330006011,16,p,1,0,32.0,32.4472199249619,4,146.97832954746525,1,1,1,146.97832954746525,22033,0.02202799,0,0,1
221010413002,14,p,1,0,55.0,32.0582948679853,5,96.83254894964644,1,1,2,96.83254894964644,22101,0.68496657,1,1,1
221010415002,47,p,1,0,59.0,32.4094092871156,5,87.88287391022784,1,1,2,87.88287391022784,22101,0.68496657,1,1,1
220330033003,32,p,1,0,58.0,32.5718471438393,4,138.90593377904952,1,1,1,138.90593377904952,22033,0.02202799,0,0,1
220330033004,12,p,1,0,30.0,32.3641668740701,4,171.74136370510536,1,2,0,171.74136370510536,22033,0.02202799,0,0,1
220330033005,8,p,1,0,45.0,32.5890190610857,4,138.49219446527226,1,1,1,138.49219446527226,22033,0.02202799,0,0,1
220330034005,20,p,1,0,43.0,32.0265103063893,4,175.63444123478897,1,2,0,175.63444123478897,22033,0.02202799,0,0,1
220330037011,47,p,1,0,116.0,31.6707248178433,6,150.65042961672924,1,2,1,150.65042961672924,22033,0.02202799,0,0,1
220330037013,12,p,1,0,35.0,31.8934752276303,6,152.5,1,2,0,152.5,22033,0.02202799,0,0,1
220330037014,46,p,1,0,105.0,31.8600949102508,6,147.3343057316789,1,1,1,147.3343057316789,22033,0.02202799,0,0,1
220510203022,17,p,1,0,85.0,29.4382677505026,5,97.00626661355636,1,1,3,97.00626661355636,22051,0.05823747,1,1,1
220510203024,22,p,1,0,73.0,29.387116087575,5,97.42521900356616,1,1,3,97.42521900356616,22051,0.05823747,1,1,1
220510203032,30,p,1,0,90.0,29.4453605602546,5,97.55544039657272,1,1,3,97.55544039657272,22051,0.05823747,1,1,1
220510203033,25,p,1,0,69.0,29.3703960024688,5,100.82078959297544,1,1,3,100.82078959297544,22051,0.05823747,1,1,1
220510203031,12,p,1,0,82.0,29.3302573039077,5,101.53125673809676,1,1,3,101.53125673809676,22051,0.05823747,1,1,1
220510204001,25,p,1,0,114.0,29.2838389399881,5,108.64110243324308,1,1,3,108.64110243324308,22051,0.05823747,1,1,1
220510205021,16,p,1,0,85.0,29.1217865160158,5,125.5,1,1,2,125.5,22051,0.05823747,1,1,1
220510236001,13,p,1,0,77.0,29.2491198461326,5,109.3537058964378,1,1,2,109.3537058964378,22051,0.05823747,1,1,1
220510205061,13,p,1,0,75.0,29.1901244456397,5,116.0056631574975,1,1,2,116.0056631574975,22051,0.05823747,1,1,1
220510205062,24,p,1,0,112.0,29.1705799876959,5,121.0535839246887,1,1,2,121.0535839246887,22051,0.05823747,1,1,1
220510205072,20,p,1,0,116.0,29.0094360423681,5,136.4119133912213,1,1,3,136.4119133912213,22051,0.05823747,1,1,1
220510236003,30,p,1,0,109.0,29.1565050353765,5,120.7898715342127,1,1,2,120.7898715342127,22051,0.05823747,1,1,1
220510237001,4,p,1,0,33.0,29.2402959681149,5,109.3924853701614,1,1,1,109.3924853701614,22051,0.05823747,1,1,1
220510237002,4,p,1,0,26.0,29.1528737034189,5,119.49950053260046,1,1,1,119.49950053260046,22051,0.05823747,1,1,1
220510239041,27,p,1,0,105.0,29.1838356882035,5,111.60453676216731,1,1,3,111.60453676216731,22051,0.05823747,1,1,1
220510238001,33,p,1,0,117.0,29.1605508156315,5,115.51770471823076,1,1,1,115.51770471823076,22051,0.05823747,1,1,1
220510238002,24,p,1,0,56.0,29.1093054162454,5,118.40094866889928,1,1,1,118.40094866889928,22051,0.05823747,1,1,1
220510239011,16,p,1,0,84.0,29.2766774845705,5,109.18791367653068,1,1,2,109.18791367653068,22051,0.05823747,1,1,1
220510239012,29,p,1,0,98.0,29.2418591247394,5,110.08455957689723,1,1,3,110.08455957689723,22051,0.05823747,1,1,1
220510239021,8,p,1,0,52.0,29.250795622069,5,109.2663465299122,1,1,2,109.2663465299122,22051,0.05823747,1,1,1
220510239022,26,p,1,0,61.0,29.2680299229166,5,108.60668126205483,1,1,2,108.60668126205483,22051,0.05823747,1,1,1
220510239031,20,p,1,0,58.0,29.2075181167225,5,112.58172960911304,1,1,1,112.58172960911304,22051,0.05823747,1,1,1
220510239042,28,p,1,0,96.0,29.1609784115718,5,115.30826108942324,1,1,1,115.30826108942324,22051,0.05823747,1,1,1
220330007011,24,p,1,0,55.0,32.1626965125242,4,151.43420093461012,1,2,0,151.43420093461012,22033,0.02202799,0,0,1
220510240011,23,p,1,0,63.0,29.2721695390748,5,109.45765312272552,1,1,3,109.45765312272552,22051,0.05823747,1,1,1
220330006012,20,p,1,0,40.0,32.6383586356053,4,145.4215910304019,1,1,1,145.4215910304019,22033,0.02202799,0,0,1
220330006024,4,p,1,0,24.0,32.6887651999134,4,131.70256291252895,1,1,1,131.70256291252895,22033,0.02202799,0,0,1
220330006025,16,p,1,0,29.0,32.8076305317361,4,129.59817884162072,1,1,1,129.59817884162072,22033,0.02202799,0,0,1
220510264001,8,p,1,0,64.0,29.9381794643627,5,90.4045549577391,1,1,6,90.4045549577391,22051,0.05823747,1,1,1
220510259001,9,p,1,0,48.0,30.0834027274001,5,112.5850506446843,1,1,5,112.5850506446843,22051,0.05823747,1,1,1
220510260001,8,p,1,0,29.0,30.0334038197674,5,93.28720454460736,1,1,6,93.28720454460736,22051,0.05823747,1,1,1
220510260002,8,p,1,0,32.0,30.0314611295489,5,93.18740063470656,1,1,6,93.18740063470656,22051,0.05823747,1,1,1
220510261001,4,p,1,0,75.0,30.1045600232564,5,89.96267638859445,1,1,4,89.96267638859445,22051,0.05823747,1,1,1
220510261003,4,p,1,0,68.0,30.053972586007,5,90.923301402575,1,1,5,90.923301402575,22051,0.05823747,1,1,1
220510278053,46,p,1,0,184.0,30.0974509017911,5,91.0,1,1,3,91.0,22051,0.05823747,1,1,1
220090307005,210,p,1,0,176.0,32.5184702549652,3,136.03334045410156,1,1,2,136.03334045410156,22009,1.52021072,0,0,1
220239701004,16,p,1,0,38.0,52.9181265535064,3,167.11521911621094,2,2,0,167.11521911621094,22023,89.29875362,1,1,0
220330007021,13,p,1,0,44.0,32.1204623316303,4,150.65425739681072,1,2,0,150.65425739681072,22033,0.02202799,0,0,1
220510264002,16,p,1,0,88.0,29.9518975083324,5,89.31343650408968,1,1,4,89.31343650408968,22051,0.05823747,1,1,1
220510265001,28,p,1,0,117.0,29.9181585247074,5,90.22330638977668,1,1,6,90.22330638977668,22051,0.05823747,1,1,1
220330034001,20,p,1,0,38.0,31.8833250925699,4,173.3937502871001,1,2,0,173.3937502871001,22033,0.02202799,0,0,1
220330035041,12,p,1,0,38.0,31.7214941585732,4,171.8178105817371,1,2,0,171.8178105817371,22033,0.02202799,0,0,1
220330035042,16,p,1,0,35.0,31.6108927340054,4,167.63200986569132,1,2,0,167.63200986569132,22033,0.02202799,0,0,1
220330035043,36,p,1,0,71.0,31.4758307419071,5,161.42532332063976,1,2,0,161.42532332063976,22033,0.02202799,0,0,1
220330035044,24,p,1,0,55.0,31.6974847697638,4,166.4599135660453,1,2,0,166.4599135660453,22033,0.02202799,0,0,1
220330035052,13,p,1,0,43.0,31.8594954321584,4,156.79593289901194,1,2,0,156.79593289901194,22033,0.02202799,0,0,1
220330037015,22,p,1,0,73.0,31.7498644884034,6,145.68874256334172,1,1,2,145.68874256334172,22033,0.02202799,0,0,1
220330039091,57,p,1,0,147.0,31.9818322778388,5,138.95293805670806,1,1,2,138.95293805670806,22033,0.02202799,0,0,1
221159504001,53,p,1,0,98.0,42.166528820563,2,151.5,2,2,3,151.5,22115,19.00196373,0,0,0
221159503002,22,p,1,0,71.0,48.4973539346606,3,185.4375,2,2,1,185.4375,22115,19.00196373,0,0,0
221159509001,33,p,1,0,99.0,51.3713622147221,2,163.10000610351562,2,2,1,163.10000610351562,22115,19.00196373,0,0,0
221159507011,12,p,1,0,143.0,42.5527993957429,2,173.346435546875,2,2,3,173.346435546875,22115,19.00196373,0,0,0
221159502002,110,p,1,0,212.0,47.6066547524327,3,146.73333740234375,2,1,3,146.73333740234375,22115,19.00196373,0,0,0
221159506001,25,p,1,0,65.0,50.3085939583152,2,152.45001220703125,2,2,2,152.45001220703125,22115,19.00196373,0,0,0
221159508004,42,p,1,0,94.0,40.5908471613007,3,136.9875030517578,2,1,4,136.9875030517578,22115,19.00196373,0,0,0
221159505001,67,p,1,0,154.0,40.7157559406304,2,153.09876578063103,2,2,3,153.09876578063103,22115,19.00196373,0,0,0
220570205005,56,p,1,0,104.0,38.6789968348751,3,81.24045680659643,2,1,2,81.24045680659643,22057,0.52554993,1,1,1
220570220001,82,p,1,0,284.0,38.5914225024723,3,87.86887596586236,2,1,2,87.86887596586236,22057,0.52554993,1,1,1
221030408024,39,p,1,0,75.0,30.6072478087589,4,232.1000061035156,1,2,3,232.1000061035156,22103,0.05873937,1,1,0
221030408023,88,p,1,0,227.0,30.4443341361339,4,212.20221036311185,1,2,3,212.20221036311185,22103,0.05873937,1,1,0
220930401002,26,p,1,0,74.0,41.1986345485126,3,160.42857360839844,2,2,1,160.42857360839844,22093,0.29947926,1,1,1
220170245033,36,p,1,0,91.0,31.1138794261652,2,34.186853992265284,1,1,0,34.186853992265284,22017,0.0,0,0,0
220170245031,53,p,1,0,142.0,30.9937710641319,2,34.831690085574785,1,1,0,34.831690085574785,22017,0.0,0,0,0
220170245042,20,p,1,0,56.0,26.4541755005423,2,65.9000015258789,1,1,0,65.9000015258789,22017,0.0,0,0,0
220690007004,50,p,1,0,64.0,31.0437233504743,4,142.53484109536834,1,1,3,142.53484109536834,22069,0.0,0,0,0
221059533002,20,p,1,0,87.0,35.555183546702,4,55.75,2,1,0,55.75,22105,0.00826522,0,1,0
221059541021,72,p,1,0,156.0,38.269847556469,3,134.73780521935532,2,1,2,134.73780521935532,22105,0.00826522,0,1,1
221059540023,35,p,1,0,83.0,35.7095860755668,3,121.0500030517578,2,1,1,121.0500030517578,22105,0.00826522,0,1,0
221059547002,72,p,1,0,252.0,42.073235716548,3,115.54444885253906,2,1,2,115.54444885253906,22105,0.00826522,1,1,1
221059541024,50,p,1,0,168.0,38.3792083724403,3,94.9000015258789,2,1,2,94.9000015258789,22105,0.00826522,0,1,1
221059545022,71,p,1,0,209.0,38.0462418746823,3,97.9000015258789,2,1,2,97.9000015258789,22105,0.00826522,0,1,1
221059545023,46,p,1,0,123.0,39.1586131875726,3,96.8000030517578,2,1,2,96.8000030517578,22105,0.00826522,0,1,1
221059536004,68,p,1,0,131.0,38.4347645338738,3,188.6333465576172,2,2,0,188.6333465576172,22105,0.00826522,0,1,1
221059545012,183,p,1,0,526.0,38.5468816599379,3,94.95583390188372,2,1,2,94.95583390188372,22105,0.00826522,0,1,1
221059545011,98,p,1,0,350.0,39.3205573546315,3,96.58167664931942,2,1,2,96.58167664931942,22105,0.00826522,0,1,1
220330040132,16,p,1,0,33.0,34.0486785673714,4,63.81773099582049,2,1,0,63.81773099582049,22033,0.02202799,0,0,1
220190019011,101,p,1,0,227.0,54.8514197968342,4,212.3999938964844,2,2,2,212.3999938964844,22019,32.47305225,0,1,0
220190019012,395,p,1,0,1113.0,54.4192069397634,3,204.9108661367486,2,2,3,204.9108661367486,22019,32.47305225,0,1,0
220190020003,82,p,1,0,186.0,50.1378654399028,2,382.5750122070313,2,2,0,382.5750122070313,22019,32.47305225,0,1,0
220190021001,100,p,1,0,115.0,49.6784415364675,2,327.32987616304285,2,2,0,327.32987616304285,22019,32.47305225,0,1,0
220170239012,16,p,1,0,53.0,33.972582291743,1,47.72183878396665,2,1,0,47.72183878396665,22017,0.0,0,0,0
220170239013,57,p,1,0,115.0,33.8895104454774,1,49.13720460182356,2,1,0,49.13720460182356,22017,0.0,0,0,0
220170239014,71,p,1,0,135.0,33.7230017808286,1,50.79999923706055,2,1,0,50.79999923706055,22017,0.0,0,0,0
220170239041,140,p,1,0,245.0,34.244513311944,1,45.14552180299084,2,1,0,45.14552180299084,22017,0.0,0,0,0
220170238003,18,p,1,0,50.0,34.155607884133,1,42.55427560279107,2,1,0,42.55427560279107,22017,0.0,0,0,0
220170238004,12,p,1,0,10.0,33.9442056781744,1,42.778811342130034,2,1,0,42.778811342130034,22017,0.0,0,0,0
220170239052,54,p,1,0,151.0,33.8202825140294,1,51.911110017179574,2,1,0,51.911110017179574,22017,0.0,0,0,0
220170239031,25,p,1,0,47.0,34.0056372099997,1,47.843578061103045,2,1,0,47.843578061103045,22017,0.0,0,0,0
220170241093,75,p,1,0,111.0,33.9034890765881,1,55.5,2,1,0,55.5,22017,0.0,0,0,0
220170242012,58,p,1,0,94.0,31.7373886037389,2,49.099998474121094,1,1,0,49.099998474121094,22017,0.0,0,0,0
220170243012,90,p,1,0,97.0,30.3970216417226,2,39.400001525878906,1,1,0,39.400001525878906,22017,0.0,0,0,0
220330040153,32,p,1,0,86.0,33.3731883329341,4,59.81140748750256,2,1,0,59.81140748750256,22033,0.02202799,0,0,1
220170238002,18,p,1,0,58.0,34.1775402195149,1,42.94884668872067,2,1,0,42.94884668872067,22017,0.0,0,0,0
220550001001,60,p,1,0,83.0,35.942074194438,3,164.4512587492539,2,2,2,164.4512587492539,22055,1.5760870500000002,0,0,1
220550001002,72,p,1,0,144.0,35.6648075274635,3,163.39079576797437,2,2,2,163.39079576797437,22055,1.5760870500000002,0,0,1
220750504001,24,p,1,0,95.0,38.4469853178178,4,101.9031753540039,2,1,2,101.9031753540039,22075,1.49824733,1,1,1
220750508001,4,p,1,0,148.0,33.6293381706092,4,94.07020568847656,2,1,3,94.07020568847656,22075,1.49824733,1,1,1
220690004001,36,p,1,0,34.0,32.2789104105644,4,149.5698941291059,1,1,3,149.5698941291059,22069,0.0,0,0,0
220090307004,114,p,1,0,123.0,32.3333056019635,3,139.85000610351562,1,1,2,139.85000610351562,22009,1.52021072,0,0,1
220090301002,66,p,1,0,101.0,32.919961632888,3,126.41818237304688,1,1,2,126.41818237304688,22009,1.52021072,0,0,1
220090306005,25,p,1,0,59.0,33.239144296118,3,168.39579308689866,2,2,1,168.39579308689866,22009,1.52021072,0,0,0
220090309001,53,p,1,0,45.0,33.8557247976493,2,109.0,2,1,1,109.0,22009,1.52021072,0,0,1
220090301001,66,p,1,0,94.0,31.6924649617753,3,133.10250854492188,1,1,1,133.10250854492188,22009,1.52021072,0,0,1
220550015002,28,p,1,0,75.0,36.1661070418153,3,163.7615421786118,2,2,2,163.7615421786118,22055,1.5760870500000002,0,0,1
220550015003,102,p,1,0,182.0,36.7067562062928,3,157.38115360566746,2,2,2,157.38115360566746,22055,1.5760870500000002,0,0,1
220550015004,60,p,1,0,99.0,36.4058625346262,3,164.31166928318274,2,2,2,164.31166928318274,22055,1.5760870500000002,0,0,1
220550016003,33,p,1,0,49.0,37.1456285015684,3,154.8695078661642,2,2,2,154.8695078661642,22055,1.5760870500000002,0,0,1
220550017003,65,p,1,0,98.0,37.4304548687556,3,146.52183752453274,2,1,3,146.52183752453274,22055,1.5760870500000002,0,0,1
220279504002,21,p,1,0,65.0,26.5106379193472,2,84.30000305175781,1,1,2,84.30000305175781,22027,0.0,0,0,0
220070502001,261,p,1,0,220.0,37.5609675884,3,49.60000228881836,2,1,0,49.60000228881836,22007,0.2395300699999999,1,1,1
220070501003,38,p,1,0,56.0,37.3259665052553,3,46.81999969482422,2,1,0,46.81999969482422,22007,0.2395300699999999,1,1,1
221190321003,51,p,1,0,77.0,36.4694582470115,1,106.6500015258789,2,1,2,106.6500015258789,22119,0.0,0,0,0
221190311002,34,p,1,0,87.0,32.4888850215271,2,63.73684310913086,1,1,0,63.73684310913086,22119,0.0,0,0,0
220050310004,52,p,1,0,49.0,37.011554550619,3,72.87692440621234,2,1,1,72.87692440621234,22005,0.01186332,0,1,1
220139703003,8,p,1,0,39.0,37.9513045608433,2,89.0666732788086,2,1,1,89.0666732788086,22013,0.0,0,0,0
220139704003,32,p,1,0,89.0,27.298377903331,3,142.6875,1,1,2,142.6875,22013,0.0,0,0,0
220170240002,166,p,1,0,273.0,35.6457533491431,1,91.125,2,1,1,91.125,22017,0.0,0,0,0
220170240001,356,p,1,0,480.0,32.9592896239803,2,61.5,1,1,0,61.5,22017,0.0,0,0,0
220170241092,46,p,1,0,73.0,33.6919924024198,1,57.79678446921131,2,1,0,57.79678446921131,22017,0.0,0,0,0
